"","Survey","areacode","Item.group","FBS.share","NHS.share","NHS.share.original","NEW.FBS","FBS.kcal","NHS.kcal","NEW.FBS.kcal","Partial.FBS","Partial.NHS","Updated.partial.FBS ","FBS.is.updated","DIFFERENCE","Original.Protein","Protein.after.update","Original.Fat","Fat.after.update","Continent","Subregion","UN.population"
"251","Ecuador_2005_06",58,"Eggs",0.00770140752119799,0.0119747728037017,0.0132764468430855,0.00954240902751989,18,31,22,0.00988325547967829,0.0153672869023398,0.0122458220852462,TRUE,-0.0018410015063219,1.383271,1.71393834718841,1.183271,1.4661288655773,"Americas","South America",1.4e+07
"252","Ecuador_2005_06",58,"Fish Products",0.00518242838133987,0.0080443499343416,0.008918781678885,0.00611898948261905,12,21,14,0.0066506367254216,0.010323355224379,0.00785253035470863,TRUE,-0.00093656110127919,1.983271,2.3416849201196,0.4,0.472287432250983,"Americas","South America",1.4e+07
"253","Ecuador_2005_06",58,"Milk",0.126751281251699,0.0693582227387766,0.0768975555876604,0.0987267888038848,294,182,229,0.162660564518761,0.0890077603421161,0.126696590688302,TRUE,0.0280244924478145,15.71635,12.2414917774027,17.11635,13.3319541613763,"Americas","South America",1.4e+07
"254","Ecuador_2005_06",58,"Veg. Oils",0.153966930625599,0.153966930625599,0.115118612346444,0.153966930625599,357,273,357,NA,NA,NA,FALSE,0,0,0,40.3015,40.3015,"Americas","South America",1.4e+07
"255","Ecuador_2005_06",58,"Animal Fats",0.0444102213316878,0.0444102213316878,0.00669944681641171,0.0444102213316878,103,16,103,NA,NA,NA,FALSE,0,0.2,0.2,11.38327,11.38327,"Americas","South America",1.4e+07
"256","Egypt_1997",59,"Grand Total",0.999999520833563,0.999999520833563,0,0.999999520833563,3360,2630,3360,NA,NA,NA,FALSE,0,93,106.450552458663,54.9,64.3449055540596,"Africa","Northern Africa",63100000
"257","Egypt_1997",59,"Cereals",0.664383610220949,0.558992206310699,0.51857005145409,0.558992206310704,2232,1364,1878,0.716902323741994,0.603179857980743,0.603179857980747,TRUE,0.105391403910245,60.7,51.0711378201754,15.5,13.0412295916428,"Africa","Northern Africa",63100000
"258","Egypt_1997",59,"Starchy Roots",0.0142942193411628,0.0230458461416614,0.021379342117056,0.0230458461416468,48,56,77,0.0154241599342726,0.0248675921521651,0.0248675921521493,TRUE,-0.00875162680048407,0.7,1.12857455969614,0.1,0.161224937099448,"Africa","Northern Africa",63100000
"259","Egypt_1997",59,"Sugar Products",0.0988684050065083,0.104833174758725,0.0972524200069279,0.104833174758717,332,256,352,0.10668383175536,0.113120109276607,0.113120109276599,TRUE,-0.00596476975220916,0.3,0.318099117969436,0.1,0.106033039323145,"Africa","Northern Africa",63100000
"260","Egypt_1997",59,"Pulses",0.0223346916789126,0.0835217641559998,0.0774820919629057,0.0613930267324441,75,204,206,0.0241002217970858,0.0901240576758874,0.0662460705666815,TRUE,-0.0390583350535314,5.6,15.3931361419369,0.3,0.824632293318047,"Africa","Northern Africa",63100000
"261","Egypt_1997",59,"Oilcrops & Treenuts",0.0160809744373902,0.0160809744373902,0.000340296899298778,0.0160809744373902,54,1,54,NA,NA,NA,FALSE,0,1.7,1.7,4.9,4.9,"Africa","Northern Africa",63100000
"262","Egypt_1997",59,"Vegetables",0.0303752830642245,0.0252101713358043,0.0233871594258116,0.0303752830642167,102,62,102,0.0327764121180254,0.0272030046113893,0.032776412118017,TRUE,7.78890840713586e-15,4.9,4.89999999999874,0.8,0.799999999999795,"Africa","Northern Africa",63100000
"263","Egypt_1997",59,"Fruits",0.0419892655944293,0.0229042859134264,0.02124801847066,0.0419892655944209,141,56,141,0.0453084657926093,0.0247148417606595,0.0453084657926002,TRUE,8.43075609324728e-15,1.8,1.79999999999964,0.7,0.699999999999859,"Africa","Northern Africa",63100000
"264","Egypt_1997",59,"Stimulants",0.00059559197651694,0.00059559197651694,0.0047635228027461,0.00059559197651694,2,13,2,NA,NA,NA,FALSE,0,0.3,0.3,0,0,"Africa","Northern Africa",63100000
"265","Egypt_1997",59,"Spices",0.00238236790606776,0.00238236790606776,0.0021408518390541,0.00238236790606776,8,6,8,NA,NA,NA,FALSE,0,0.4,0.4,0.3,0.3,"Africa","Northern Africa",63100000
"266","Egypt_1997",59,"Alcoholic Bev.",0.000297797476352995,0.000297797476352995,0.00100622252980687,0.000297797476352995,1,3,1,NA,NA,NA,FALSE,0,0,0,0,0,"Africa","Northern Africa",63100000
"267","Egypt_1997",59,"Meat & Offals",0.0270994513005605,0.0389208907054681,0.0361064216422283,0.0389208907054582,91,95,131,0.029241629851531,0.041997539613566,0.0419975396135552,TRUE,-0.0118214394048976,8.7,12.4951514841366,6.1,8.76096828198082,"Africa","Northern Africa",63100000
"268","Egypt_1997",59,"Eggs",0.00238236790606776,0.0091411284811627,0.00848011012194726,0.00701977449529924,8,22,24,0.00257069118140999,0.00986372353103397,0.00757467910165814,TRUE,-0.00463740658923148,0.6,1.76793210085317,0.6,1.76793210085317,"Africa","Northern Africa",63100000
"269","Egypt_1997",59,"Fish Products",0.0056581222888164,0.0089827774172519,0.00833320982810954,0.00898277741723826,19,22,30,0.00610538995012215,0.00969285500878533,0.0096928550087706,TRUE,-0.00332465512842185,3,4.7627694977501,0.7,1.11131288280836,"Africa","Northern Africa",63100000
"270","Egypt_1997",59,"Milk",0.0193567466772732,0.0511899178587054,0.0474882440904103,0.0511899178586893,65,125,172,0.0208868738775891,0.0552364183891642,0.0552364183891469,TRUE,-0.0318331711814162,3.9,10.3137517361472,4.3,11.3715724270341,"Africa","Northern Africa",63100000
"271","Egypt_1997",59,"Veg. Oils",0.0390112908308993,0.0390112908308993,0.105112905008833,0.0390112908308993,131,276,131,NA,NA,NA,FALSE,0,0,0,14.8,14.8,"Africa","Northern Africa",63100000
"272","Egypt_1997",59,"Animal Fats",0.0148898142938687,0.0148898142938687,0.0269091318001148,0.0148898142938687,50,71,50,NA,NA,NA,FALSE,0,0.1,0.1,5.7,5.7,"Africa","Northern Africa",63100000
"273","Ethiopia_1999_2000",238,"Grand Total",1,1,0,1,1754,2035,1754,NA,NA,NA,FALSE,0,49.85,49.9020947486377,16.85,16.473920283701,"Africa","Eastern Africa",65100000
"274","Ethiopia_1999_2000",238,"Cereals",0.688230265032773,0.66053631646399,0.663568576605686,0.661520290635085,1208,1350,1161,0.720250521920668,0.691268098560137,0.692297852621089,TRUE,0.0267099743976883,32.55,31.2867459543452,5.3,5.09430886507003,"Africa","Eastern Africa",65100000
"275","Ethiopia_1999_2000",238,"Starchy Roots",0.13593616414933,0.181678443513744,0.182512457161656,0.15589410842216,238,371,274,0.142260662093647,0.190131123856167,0.163147159693814,TRUE,-0.0199579442728299,2.65,3.039069035852,0.3,0.344045551228528,"Africa","Eastern Africa",65100000
"276","Ethiopia_1999_2000",238,"Sugar Products",0.0227985180963237,0.00761657739375458,0.00765154207846845,0.0209234098210249,40,16,37,0.0238592305398151,0.00797094246188035,0.0218968819152927,TRUE,0.00187510827529883,0,0,0,0,"Africa","Eastern Africa",65100000
"277","Ethiopia_1999_2000",238,"Pulses",0.0655457395269308,0.0848236096191159,0.085213001154618,0.0760411161921914,115,173,133,0.0685952878019684,0.0887700704305033,0.0795789671095734,TRUE,-0.0104953766652606,7.8,9.04895894958051,0.75,0.870092206690433,"Africa","Eastern Africa",65100000
"278","Ethiopia_1999_2000",238,"Oilcrops & Treenuts",0.00512966657167284,0.00512966657167284,0.00263030319969135,0.00512966657167284,9,5,9,NA,NA,NA,FALSE,0,0.3,0.3,0.85,0.85,"Africa","Eastern Africa",65100000
"279","Ethiopia_1999_2000",238,"Vegetables",0.00512966657167284,0.0102943586999259,0.010341616016128,0.0059094362240681,9,21,10,0.0053683268714584,0.0107733088810141,0.00618437569646734,TRUE,-0.000779769652395262,0.5,0.576005880840416,0.1,0.115201176168083,"Africa","Eastern Africa",65100000
"280","Ethiopia_1999_2000",238,"Fruits",0.00398974066685665,0.00398974066685665,0.000779911480327865,0.00398974066685665,7,2,7,NA,NA,NA,FALSE,0,0.1,0.1,0.2,0.2,"Africa","Eastern Africa",65100000
"281","Ethiopia_1999_2000",238,"Stimulants",0.000569962952408094,0.000569962952408094,0.00238950251427676,0.000569962952408094,1,5,1,NA,NA,NA,FALSE,0,0.2,0.2,0,0,"Africa","Eastern Africa",65100000
"282","Ethiopia_1999_2000",238,"Spices",0.0085494442861214,0.0085494442861214,0.0105917760147997,0.0085494442861214,15,22,15,NA,NA,NA,FALSE,0,0.6,0.6,0.8,0.8,"Africa","Eastern Africa",65100000
